path_or_item,kind,classification,reason_ru,depends_on_borehole75,reuse_plan
research_decisions.csv#RD-004,research_decision,REUSABLE_GENERIC,"[MODEL_CHOICE; INITIAL_STATE; pass 4] Initial stress: gravity equilibrium σv = Σρgh. λ (horizontal/vertical; isotropic in the horizontal plane because the anisotropy magnitude in salt and the section azimuth are UNKNOWN) is a DISCRETE HYPOTHESIS SET, never averaged: H60 λ = 0.6 (OTHER_VKM_SITE, measured, БКПРУ-2 10 ЗП КрII 350 m, Бельтюков pp.128-129, near-contour b",N,"Перенести научный вывод: λ = DISCRETE_SET {H60 0.6 OTHER_VKM_SITE измерено; H71 0.71 VKM_REGIONAL производное; HHYD 1.0 гипотеза}, не усреднять; 1.2–1.5 — только стресс-тест; 0.45 (1992) — конвенция расчёта целиков, не λ."
research_decisions.csv#RD-005,research_decision,LEGACY_ONLY,[ENGINEERING_ASSUMPTION; BOUNDARY_CONDITIONS; pass 1] Base: u_z = 0 (roller); lateral: u_x = 0 (rollers); top: traction-free,N,Граничные условия — численная постановка адаптера.
research_decisions.csv#RD-006,research_decision,LEGACY_ONLY,"[ENGINEERING_ASSUMPTION; DOMAIN; pass 1] Lateral boundaries placed ≥ 3·H beyond mined edges and base ≥ ~150 m below the mined horizon, subject to the OGS boundary-distance sensitivity result",N,Правило домена заменено методикой CASE 13; для 3D — новая предрегистрированная проверка.
research_decisions.csv#RD-007,research_decision,REBUILD,"[MODEL_CHOICE; CONSTITUTIVE; pass 1] Overburden (Q, ПЦТ, ТКТ, СМТ): linear elastic; salt units (ПКС, КЗ, СЗ, ПдКС): elastic + power-law creep (BGRa-type or MFront Lubby2/GuentherSalzer) with parameters as ranges; no plasticity in v1 skeleton",N,Выбор определяющих соотношений — process model; закон ползучести массива UNKNOWN.
research_decisions.csv#RD-008,research_decision,REUSABLE_GENERIC,"[ENGINEERING_ASSUMPTION; TIME_AXIS; pass 1] Time axis = scenario chronology: excavation event(s) and creep afterwards. СКРУ-1 scenario years may only come from СКРУ-1 zone data (Филатова zone table: mining 1934–1991, backfill lag ≈0–83 yr) or be an ENGINEERING_ASSUMPTION; the 1974–1987 years of Лебедева Table 2.1 are СКРУ-2 panels (CF-008, TR-014 OTHER_VKM_ANALOG_PRIOR) a",N,"Перенести правило атрибуции: годы табл. 2.1 Лебедевой — панели СКРУ-2 (CF-008), для СКРУ-1 только данные зон СКРУ-1 (1934–1991); ось времени мира — фактическая хронология."
research_decisions.csv#RD-009,research_decision,REUSABLE_GENERIC,[MODEL_CHOICE; OBSERVATION; pass 1] Primary observable = vertical displacement of surface nodes (levelling benchmarks) sampled at benchmark spacing and campaign epochs; InSAR LOS projection is an optional secondary operator,N,Observation model: основная наблюдаемая — вертикальные смещения реперов; InSAR LOS — вторичный оператор.
research_decisions.csv#RD-010,research_decision,REUSABLE_GENERIC,[POLICY; CALIBRATION_POLICY; pass 1] No parameter is tuned to observed subsidence in this stage; published calibrated values (e.g. Лебедева modulus factor 0.07) are recorded only as MODEL_SPECIFIC context and are never used as priors or inputs for physical parameters,N,Политика: никакой калибровки по наблюдённым оседаниям без отдельного гейта; калиброванные значения (0.07 Лебедевой) — MODEL_SPECIFIC.
research_decisions.csv#RD-011,research_decision,REUSABLE_GENERIC,"[POLICY; UNITS; pass 1] All OGS inputs in SI (m, s, Pa, kg/m3, K, J/mol); conversions by scripts/normalize_units.py",N,SI во всех входах; перенести.
research_decisions.csv#RD-012,research_decision,SUPERSEDED_ASSUMPTION,"[MODEL_CHOICE; LAYER_AGGREGATION; pass 1] Physical World v1 uses the minimum set of mechanically distinguishable layers: L1 non-salt overburden, L2 ПКС, L3 СКЗ, L4 СЗ, L4m mined equivalent layer, L5 ПдКС (layer_aggregation.csv); further stratigraphic subdivisions are variants only when distinct properties are evidenced",N,"Агрегация L1–L5 — упрощение 2D-мира; в 3D хранить полную стратиграфию, агрегацию делает адаптер."
research_decisions.csv#RD-013,research_decision,SUPERSEDED_ASSUMPTION,[ENGINEERING_ASSUMPTION; MINING_SCENARIO; pass 1] Reference skeleton mines two seams (АБ over КрII) of СКРУ-1 block-6 geometry over a lateral extent of 3 panels × 400 m (1200 m) next to an unmined barrier; the number of adjacent panels and their simultaneous extraction are ENGINEERING_ASSUMPTIONS,Y,Generic-сценарий (блок 6 × 3×400 м на колонке целиковой зоны) снимается; геометрия — по фактическим панелям/блокам с spatial_support.
research_decisions.csv#RD-014,research_decision,REUSABLE_GENERIC,"[MODEL_CHOICE; MATERIAL_BASE_CASE; pass 1] Base-case elastic moduli, Poisson ratios and unit weights = normative averaged ВКМКС values (Указания via Лебедева Table 1.1) interpreted as effective massif-scale values; lab moduli (Барях et al. Table 2.3) enter only as sensitivity bounds; Лебедева's calibrated factor 0.07 is not used as an input",N,Нормативные E/ν/γ как DESIGN-scale prior; лаб. — LAB; 0.07 не вход; ADV-039: нормативные модули — мгновенная часть наследственной модели.
research_decisions.csv#RD-015,research_decision,SUPERSEDED_ASSUMPTION,"[MODEL_CHOICE_SUPERSEDED_FOR_REFERENCE; GOAF_REPRESENTATION; pass 1] Equivalent mined-layer stiffness from the tributary-area relation E_eq = (1 − ω)·E_host (elastic, instantaneous); time-dependent pillar compliance is NOT represented in pass 1 | PASS 4 status: superseded as the reference rule by RD-018 / RD-024 (kept for the historical cases CASE 00-11)",N,"E_eq=(1−ω)E и weak superposition — legacy; урок ADV-040 (soft inclusion — структурная альтернатива, не граница)."
research_decisions.csv#RD-016,research_decision,REUSABLE_GENERIC,[MODEL_CHOICE; RHEOLOGY_STATUS; pass 1] Pass-1 skeleton is elastic; creep enters Physical World v1 as a structural element whose law family (power law / hereditary Abel / engineering interseam law) and parameters remain UNDETERMINED at massif scale; lab laws (carnallite eq. 6.1) are registered but not promoted,N,"Статус: реология массива UNDETERMINED; лаб. законы зарегистрированы, не продвинуты."
research_decisions.csv#RD-017,research_decision,REUSABLE_GENERIC,"[MODEL_CHOICE; OBSERVATION_OPERATOR; pass 1] Levelling operator: vertical displacement at benchmarks spaced 25–60 m along the section (station practice), campaign epochs per VKM frequency rule, Gaussian noise with class-dependent σ (class IV Uralkali routine / high-precision PNIPU lines) — noise parameters remain ranges; InSAR LOS operator optional with ±5–10 % vertical-co",N,"Observation-оператор нивелирования: шаг реперов 25–60 м, частота по правилу ВКМ, шум по классу; диапазоны, не точки."
research_decisions.csv#RD-018,research_decision,USEFUL_VERIFICATION,"[ENGINEERING_ASSUMPTION_OPEN_VIA_RD025; MINED_LAYER_REPRESENTATION; pass 4] ν_eq is a model-structure parameter of the equivalent mined layer, derived TOGETHER with E_eq and the release fractions from ONE declared equivalent-layer rule; it is neither inherited from the host by default nor varied freely. Reference rule (RD-024): R3b = unconfined rib pillars with the section along the ribs: E_eq = (1−ω)E_",N,Знание process-model: ν_eq/E_eq/доли высвобождения выводятся вместе из одного правила; эффект ν соли мал (+0.1…+0.7 %).
research_decisions.csv#RD-019,research_decision,LEGACY_ONLY,"[MODEL_CHOICE; NUMERICAL_DOMAIN; pass 4] Numerical domain and mesh are chosen PER FORMULATION against the pre-declared criteria (convergence_criteria.yaml, committed 301950e before the runs) and expressed from the mined-zone edges and below the seams: (1) integrated reference RD-024 (explicit_release, horizontal release): base -4800 m (4490 m below the КрII floor), lat",Y,Численный домен 2D-эталона (4490 м ниже почвы КрII на глубине скв.75); методика предрегистрации критериев — перенести.
research_decisions.csv#RD-020,research_decision,LEGACY_ONLY,"[MODEL_CHOICE; SENSITIVITY_RANKING; pass 4] Sensitivity of the elastic skeleton around the integrated reference of record (pass 4, CASE 17-v1: one at a time, evidence ranges, integrated domain, rule-consistent equivalent layer, fixed model base), ranked ONLY WITHIN separate blocks (user correction): PHYSICAL_CONSTITUTIVE (s_max) - salt moduli lab envelope −28.4 % (LAB sca",Y,Ранжирование чувствительности legacy; правило 'ранжировать только внутри блоков' — перенести.
research_decisions.csv#RD-021,research_decision,SUPERSEDED_ASSUMPTION,"[MODEL_CHOICE; STRATIGRAPHIC_COLUMN; pass 2] Physical World v1 base column = borehole 75 of Лебедева Table 3.1 (СКРУ-1 side, ≈690 m N of the pillar), selected as the borehole CLOSEST TO THE STANDARDISED COMPONENTWISE MEDIAN of the interval vectors (ПКС roof, ПКС→СКЗ, СКЗ→СЗ, СЗ→ПдКС) of the 8 complete-column boreholes; ranges of the 8 boreholes are carried as envelopes. Pe",Y,Выбор скв.75 как базовой колонки отменён: 3D-стратиграфия строится по всем скважинам; правило 'ближайшая к медиане' чувствительно (медоид — скв.23).
research_decisions.csv#RD-022,research_decision,USEFUL_VERIFICATION,"[MODEL_CHOICE; OGS_CONSTRAINT_CHECK; pass 4] Pillar post-check of OGS runs with CORRECTED SEMANTICS (pass 4, CASE 15; no calibration): (1) R_load / R_hom = homogenised-layer diagnostic, NOT the pillar load degree: at the centre of a wide panel it equals 1 by vertical equilibrium (+ within-seam self weight, + <= 0.08 % bending) whatever E_eq; a model check only. (2) C = P/Q",Y,"Методика C=P/Q (P трибутарная, Q из корпуса) и различение R_hom≠C — в validation-слой; полоса C АБ 0.234–0.387 / КрII 0.257–0.380 посчитана для блока 6 на глубине скв.75 — legacy."
research_decisions.csv#RD-023,research_decision,SUPERSEDED_ASSUMPTION,"[MODEL_CHOICE; SPATIAL_IDENTITY (FM-02); pass 4] Reference-scenario panel geometry is chosen on PROVENANCE, not by numerical convergence: the integrated reference keeps 3 panels × 400 m (СКРУ-1 panel width 350–400 m «на большей части шахтного поля», EV-MIN-0079) with the block-6 chamber/pillar family and seam heights (1 СЗП, NW part of СКРУ-1, EV-MIN-0302…0307), labelled SCENA",Y,Композиция 'колонка ЮЗ × геометрия СЗ' снимается: в 3D каждая величина имеет свою spatial_support; GAP-007 для ЮЗ-панелей остаётся.
research_decisions.csv#RD-024,research_decision,LEGACY_ONLY,"[MODEL_CHOICE; INTEGRATED_REFERENCE_CONFIGURATION; pass 4] Integrated reference configuration (pass 4): formulation explicit_release (ν, λ and release independent; legacy weak superposition = reproducibility mode only); λ reference member H71 = 0.71 in all salt layers L2-L5 (a reference MEMBER of the hypothesis set H60/H71/HHYD, not a measured СКРУ-1 value; ensemble dimension); overburd",Y,Конфигурация интегрального 2D-эталона записи; не переносить.
research_decisions.csv#RD-025,research_decision,LEGACY_ONLY,"[REVIEW_REQUIRED_REVIEWED_NOT_ACCEPTED_IN_PASS4; EQUIVALENT_MINED_LAYER_REPRESENTATION; pass 4] Representation gate for the equivalent mined layer (pass 4, opened after CASE 18): v1 pillar-only rule R3b = integrated reference of record (inputs v1, immutable); v2 rule R3b-U (E_eq(R3b) / f, f = explicit unit-cell width-mean seam convergence / R3 1D closure, ν_eq and release fractions of R3b) = CANDIDATE_NOT_ACCEPTED (inputs ",Y,"Гейт представления 2D-слоя для заморозки PW v1 — в WorldSpec неактуален как блокер; научный вывод (дефицит 'только целики', ограничение масштаба/края гомогенизации) — в knowledge base process-model."
research_decisions.csv#RD-026,research_decision,REBUILD,"[MODEL_CHOICE_DECLARED_OPEN; FORMULATION_ORE_MASS_CONVENTION; pass 4] The 2D elastic reference (v1, and the candidate v2) keeps the MASS of the mined layer: explicit_release releases the in-situ stress of the layer (r ∘ σ0), and the weight of the hoisted ore is not removed (mined-zone density = host density). This is a declared MODEL_CHOICE (pass 4). It was not declared before the independent repr",Y,Соглашение о массе вынутой руды обязательно объявлять в любой будущей process-model; величина отскока ограничивается только 3D + подсолевая стратиграфия (UNKNOWN).
derived_calculations.csv#DC-STRAT-roof_medians_context,derived_calculation,SUPERSEDED_ASSUMPTION,"DERIVED_FROM_SOURCE: Per-roof medians over the 8 complete-column boreholes of the СКРУ-1 southern margin + СКРУ-1–СКРУ-2 pillar area (all ≤0.8 km from the pillar) — CONTEXT ONLY, not a column (medians of different roofs c → TKT=5.74; SMT=108.08; PKS=190.75; CZ=214.82; SZ=306.25; PDKS=329.82 m",N,Отозванная синтетическая медианная колонка (ADV-007); только контекст.
derived_calculations.csv#DC-STRAT-base_column_nearest_median,derived_calculation,SUPERSEDED_ASSUMPTION,"DERIVED_FROM_SOURCE: Physical World v1 base column = borehole 75 (closest to the standardised componentwise median of the interval vectors of the 8 complete-column boreholes; the true medoid would be borehole 23, ADV2-017 → borehole 75: PKS_roof=171.95; CZ_roof=212.15; SZ_roof=295.5; PDKS_roof=314.8 m",Y,Выбор скв.75 (RD-021) — не переносить как мир; сохранить как пример MODEL_CHOICE.
derived_calculations.csv#DC-STRAT-depth_salt_top,derived_calculation,REUSABLE_GENERIC,"DERIVED_FROM_SOURCE: depth_salt_top (depth to ПП roof, else ПКС roof) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=150.6; median=177.5; max=260.05; n=11 m",N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-depth_TKT_roof,derived_calculation,REUSABLE_GENERIC,DERIVED_FROM_SOURCE: depth_TKT_roof (depth to ТКТ roof = Q (+ПЦТ where present)) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=1.2; median=8.5; max=52.0; n=11 m,N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-int_TKT_to_SMT,derived_calculation,REUSABLE_GENERIC,DERIVED_FROM_SOURCE: int_TKT_to_SMT (ТКТ roof → СМТ roof (ТКТ interval)) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=29.85; median=104.95; max=189.45; n=11 m,N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-int_SMT_to_salt_top,derived_calculation,REUSABLE_GENERIC,DERIVED_FROM_SOURCE: int_SMT_to_salt_top (СМТ roof → salt top (СМТ incl. gypsum clays; grid SMT_PP where ПП present)) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=46.15; median=87.8; max=122.05; n=11 m,N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-int_PKS_to_CZ,derived_calculation,REUSABLE_GENERIC,"DERIVED_FROM_SOURCE: int_PKS_to_CZ (ПКС roof → СКЗ roof (grid PKS_CZ, Fig. 3.5 titled 'карналлитовая зона')) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=11.9; median=25.9; max=55.1; n=9 m",N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-int_CZ_to_SZ,derived_calculation,REUSABLE_GENERIC,"DERIVED_FROM_SOURCE: int_CZ_to_SZ (СКЗ roof → СЗ roof (grid CZ_SZ, Fig. 3.6 titled 'сильвинитовая зона'; sylvinite-carnallite zone)) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=59.8; median=80.57; max=105.2; n=8 m",N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-int_SZ_to_PDKS,derived_calculation,REUSABLE_GENERIC,"DERIVED_FROM_SOURCE: int_SZ_to_PDKS (СЗ roof → ПдКС roof (grid SZ_PDKS, Fig. 3.7; sylvinite zone)) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=18.45; median=21.5; max=34.48; n=8 m",N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-depth_SZ_roof,derived_calculation,REUSABLE_GENERIC,DERIVED_FROM_SOURCE: depth_SZ_roof (depth to СЗ roof) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=259.33; median=306.25; max=374.95; n=8 m,N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-STRAT-depth_PDKS_roof,derived_calculation,REUSABLE_GENERIC,DERIVED_FROM_SOURCE: depth_PDKS_roof (depth to ПдКС roof) from Лебедева 2023 Table 3.1 boreholes attributed to СКРУ-1 and the СКРУ-1–СКРУ-2 pillar → min=293.81; median=329.82; max=395.1; n=8 m,N,"Огибающие интервалов/глубин по 8 скважинам целиковой зоны — DERIVATION; в 3D заменить интерполяцией по всем скважинам, огибающие оставить как проверку."
derived_calculations.csv#DC-CREEP-SYLV-SKRU3-FIT-0.3-0.8,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Power-law fit of steady creep rate vs loading degree, СКРУ-3 sylvinite, all 6 levels 0.3–0.8 → n=5.769; A=9.599e-07 1/s; R2(log)=0.956; points=6 1/s",N,"Лог-лог фит лаб. скоростей ползучести сильвинита СКРУ-3 (LAB, OTHER_VKM_SITE) — DERIVATION."
derived_calculations.csv#DC-CREEP-SYLV-SKRU3-FIT-0.4-0.8,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Power-law fit of steady creep rate vs loading degree, СКРУ-3 sylvinite, levels 0.4–0.8 (0.3 excluded: decaying creep per authors) → n=6.78; A=1.512e-06 1/s; R2(log)=0.968; points=5 1/s",N,"Лог-лог фит лаб. скоростей ползучести сильвинита СКРУ-3 (LAB, OTHER_VKM_SITE) — DERIVATION."
derived_calculations.csv#DC-RHO-marl,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density of marl from normative unit weight γ = 0.022 MN/m3 (Лебедева Table 1.1 [69]) → 2242.61 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-rock_salt,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density of rock salt from normative unit weight γ = 0.022 MN/m3 (Лебедева Table 1.1 [69]) → 2242.61 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-carnallite,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density of carnallite from normative unit weight γ = 0.020 MN/m3 → 2038.74 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-sylvinite,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density of sylvinite from normative unit weight γ = 0.021 MN/m3 → 2140.67 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-K0-elastic-nu0.2,derived_calculation,SUPERSEDED_ASSUMPTION,STANDARD_MECHANICS: Hypothesis H-λ1: elastic uniaxial-strain horizontal/vertical stress ratio for ν = 0.2 (normative sylvinite) → 0.25 -,N,H-λ1 (λ=ν/(1−ν)) больше не физическая гипотеза (pass 4); формула — только диагностическая.
derived_calculations.csv#DC-K0-elastic-nu0.3,derived_calculation,SUPERSEDED_ASSUMPTION,STANDARD_MECHANICS: Hypothesis H-λ1: elastic uniaxial-strain ratio for ν = 0.3 (normative rock salt and marl) → 0.428571 -,N,H-λ1 (λ=ν/(1−ν)) больше не физическая гипотеза (pass 4); формула — только диагностическая.
derived_calculations.csv#DC-K0-elastic-nu0.4,derived_calculation,SUPERSEDED_ASSUMPTION,STANDARD_MECHANICS: Hypothesis H-λ1: elastic uniaxial-strain ratio for ν = 0.4 (normative carnallite) → 0.666667 -,N,H-λ1 (λ=ν/(1−ν)) больше не физическая гипотеза (pass 4); формула — только диагностическая.
derived_calculations.csv#DC-OMEGA-SKRU1-block6,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of a chamber–pillar row — 1 СЗП, блок 6 (NW part of СКРУ-1; Филатова GIS table); chamber 5.5 m / pillar 6.4 m → 0.462185 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-OMEGA-SKRU1-15x12,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of a chamber–pillar row — older СКРУ-1 zones (18П, 3П, 19П, 46П, 52П …): chamber 15 m / pillar 12 m, axial 27 m → 0.555556 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-OMEGA-SKRU1-16x11,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of a chamber–pillar row — СКРУ-1 zones 55П/76П/57П: chamber 16 m / pillar 11 m, axial 27 m → 0.592593 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-OMEGA-SKRU1-5x8.5,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of a chamber–pillar row — СКРУ-1 57П блок 101 record 1 (geometric outlier): chamber 5 m / pillar 8.5 m, axial 13.5 m → 0.37037 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-EEQ-omega0.370,derived_calculation,SUPERSEDED_ASSUMPTION,"STANDARD_MECHANICS: Tributary-area equivalent modulus of the mined layer, E_eq = (1−ω)·E_sylvinite(normative), lowest СКРУ-1 family (5/8.5 m) → 5.04e+08 Pa",N,E_eq=(1−ω)E (RD-015) — legacy-правило.
derived_calculations.csv#DC-EEQ-omega0.462,derived_calculation,SUPERSEDED_ASSUMPTION,"STANDARD_MECHANICS: Tributary-area equivalent modulus of the mined layer, E_eq = (1−ω)·E_sylvinite(normative), block 6 (pass-1/2 base) → 4.304e+08 Pa",N,E_eq=(1−ω)E (RD-015) — legacy-правило.
derived_calculations.csv#DC-EEQ-omega0.556,derived_calculation,SUPERSEDED_ASSUMPTION,"STANDARD_MECHANICS: Tributary-area equivalent modulus of the mined layer, E_eq = (1−ω)·E_sylvinite(normative), 15/12 m zones → 3.552e+08 Pa",N,E_eq=(1−ω)E (RD-015) — legacy-правило.
derived_calculations.csv#DC-EEQ-omega0.593,derived_calculation,SUPERSEDED_ASSUMPTION,"STANDARD_MECHANICS: Tributary-area equivalent modulus of the mined layer, E_eq = (1−ω)·E_sylvinite(normative), 16/11 m zones → 3.256e+08 Pa",N,E_eq=(1−ω)E (RD-015) — legacy-правило.
derived_calculations.csv#DC-RHO-RANGE-marl-low,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of marl from the printing precision of the normative unit weight (0.022 MN/m3 given to 0.001) → 2191.64 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-marl-high,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of marl from the printing precision of the normative unit weight (0.022 MN/m3 given to 0.001) → 2293.58 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-rock_salt-low,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of rock_salt from the printing precision of the normative unit weight (0.022 MN/m3 given to 0.001) → 2191.64 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-rock_salt-high,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of rock_salt from the printing precision of the normative unit weight (0.022 MN/m3 given to 0.001) → 2293.58 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-carnallite-low,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of carnallite from the printing precision of the normative unit weight (0.02 MN/m3 given to 0.001) → 1987.77 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-carnallite-high,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of carnallite from the printing precision of the normative unit weight (0.02 MN/m3 given to 0.001) → 2089.7 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-sylvinite-low,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of sylvinite from the printing precision of the normative unit weight (0.021 MN/m3 given to 0.001) → 2089.7 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-RHO-RANGE-sylvinite-high,derived_calculation,REUSABLE_GENERIC,STANDARD_MECHANICS: Density bound of sylvinite from the printing precision of the normative unit weight (0.021 MN/m3 given to 0.001) → 2191.64 kg/m3,N,ρ=γ/g из нормативного γ (+интервал округления) — DERIVATION material prior.
derived_calculations.csv#DC-OMEGA-SKRU1-Vk-17,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of carnallite seam Вк chambers at СКРУ-1 — Нестерова Fig. 14 (chamber 9,0 / pillar 17,0 м) → 0.346154 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-OMEGA-SKRU1-Vk-18,derived_calculation,REUSABLE_GENERIC,"STANDARD_MECHANICS: Plan-section extraction ratio of carnallite seam Вк chambers at СКРУ-1 — Соловьёв–Секунцов (chamber 9,0 / pillar 18,0 м) → 0.333333 -",N,"ω=a/(a+b) документированных пар (a,b) СКРУ-1 — DERIVATION-дескриптор (CASE 21: не параметр)."
derived_calculations.csv#DC-EQL-R3b-E-omega0.370,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Equivalent mined-layer Young's modulus, rule R3b (pass 4), omega = 0.370 (СКРУ-1 chamber/pillar family), normative sylvinite pillars → 4.9e+08 Pa",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-R3b-E-omega0.462,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Equivalent mined-layer Young's modulus, rule R3b (pass 4), omega = 0.462 (СКРУ-1 chamber/pillar family), normative sylvinite pillars → 4.18444e+08 Pa",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-R3b-E-omega0.556,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Equivalent mined-layer Young's modulus, rule R3b (pass 4), omega = 0.556 (СКРУ-1 chamber/pillar family), normative sylvinite pillars → 3.45333e+08 Pa",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-R3b-E-omega0.593,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Equivalent mined-layer Young's modulus, rule R3b (pass 4), omega = 0.593 (СКРУ-1 chamber/pillar family), normative sylvinite pillars → 3.16556e+08 Pa",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
