row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
HYD-090,hydro_evidence_catalog,KARST_NATURAL,,"Соляное зеркало: абсолютные отметки от −63 до +93 м (+93 м — Поповский купол, поле СКРУ-2; ≈ уровень дна р. Камы); амплитуда >150 м",−63 … +93,м абс.,ВКМС (Поповский купол — СКРУ-2),VKM_REGIONAL,geological_element,соляное зеркало,,FACT,MEASURED,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,HIGH,INITIAL_CONDITION,VKM-SRC-011;VKM-SRC-040,"VKM-SRC-011 p.110 (§3.5, p.219-220) | VKM-SRC-040 p.17 (§1.1)",EV-VN-S011-1803;EV-VN-S040-0050,,TEXT_LAYER,EXACT,,,Отметка соляного зеркала над СКРУ-1 UNKNOWN (EV-VN-S011-2031). Система высот не указана.
HYD-091,hydro_evidence_catalog,KARST_SKRU1,,Рудничный купол (15) Соликамского поднятия находится на площади шахтного поля СКРУ-1; соседний Клестовский купол того же поднятия — полное выщелачивание калийной залежи на своде; названа «Рудничная» локальная карстовая зона (профиль соляного зеркала повторяет структуру или почти горизонтален),качественно (без отметок и границ),,"СКРУ-1 (Рудничный купол); для сравнения: Клестовский купол — Боровской участок детальной разведки, Поповский купол — поле СКРУ-2",SKRU1,mine_field,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,SITE_SPECIFIC,MODERATE,MEDIUM,HIGH,HIGH,INITIAL_CONDITION,VKM-SRC-011;VKM-SRC-014,"VKM-SRC-011 p.22 (§1.3.2 Соликамское поднятие, рис. 1.32) | VKM-SRC-011 p.111 (§3.5, p.220, [124]) | VKM-SRC-014 p.18 (Рис. 1.5 (visual)) | VKM-SRC-011 p.24 (§1.3.2 рис. 1.32) | VKM-SRC-011 p.111 (p.219-223)",EV-VN-S011-0348;EV-VN-S011-1805;EV-VN-S014-0209;EV-VN-S011-0456;EV-VN-S011-2031,,TEXT_LAYER,EXACT,,,"Результат: поле СКРУ-1 лежит на положительной солевой структуре, для которых характерен гипергенный карст кровли солей. Соответствие «Рудничная карстовая зона» ↔ Рудничный купол СКРУ-1 — по названию (ИНТЕРПРЕТАЦИЯ; источник не утверждает границ). Амплитуда купола и глубина выщелачивания над СКРУ-1 — UNKNOWN. Область (ATTRIBUTION-006, D-17, 26.09.2026): утверждение строки — о Рудничном куполе на поле СКРУ-1 → SKRU1; Клестовский купол (полное выщелачивание) целиком на Боровском участке детальной разведки, не на поле СКРУ-1 или СКРУ-2 (SRC-011 с.22) — только сравнение."
HYD-092,hydro_evidence_catalog,KARST_SKRU1,,Участок выщелачивания пласта В на СКПРУ-1 (схема рис. 2.7в): в центральной части поля между стволом 1 и стволом 2-бис,схематично (без масштаба/сетки),,СКРУ-1 (СКПРУ-1),SKRU1,mine_field,пласт В,,FACT,DESIGN_VALUE,NOT_APPLICABLE,SITE_SPECIFIC,MODERATE,MEDIUM,HIGH,HIGH,INITIAL_CONDITION,VKM-SRC-037,VKM-SRC-037 p.37 (рис. 2.7 в (пласты Вс и Вк)) | VKM-SRC-037 p.37 (рис. 2.7 легенда 6),EV-VN-S037-0308;EV-VN-S037-0309,,VISUAL_READ,FUZZY_73,прочитано визуально 306 dpi в sweep (не перепроверялось этим потоком),,Прямое SITE_SPECIFIC свидетельство природного выщелачивания в пределах поля СКРУ-1 (геологическая аномалия у стволов). Протяжённость — только схематично; оцифровка — локальная фаза.
HYD-093,hydro_evidence_catalog,KARST_RATE,,Химическая денудация соляной толщи: в среднем 60–65 мкм/год; до 180–190 мкм/год у старых рассолоподъёмных скважин; 95–110 мкм/год (юг Боровицкой площади),60–65 (средн.); 180–190 (макс.); 95–110,мкм/год,левобережные притоки Камы над ВКМ (по Г.В. Бельтюкову),VKM_REGIONAL,deposit,,,FACT,LITERATURE_CITED,FIELD,REGIONAL_PRIOR,MODERATE,MEDIUM,LOW,LOW,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.111 (§3.5, p.220, [16])",EV-VN-S011-1809,,TEXT_LAYER,FUZZY_65,,,"Естественная скорость растворения на масштабе геологического времени; по отношению к мм/год горных оседаний — фон (сравнение не вычислялось). Старые рассолоподъёмные скважины (Соликамск, XV в.) — техногенные пути у г. Соликамска (EV-VN-S011-2660; положение относительно СКРУ-1 UNKNOWN)."
HYD-094,hydro_evidence_catalog,KARST_NATURAL,,"Мощность растворённых солей на куполах (Клестовский, Потымкинский) 80–100 м и более; инверсионные желоба 30–60 м над сводами при продольной ориентировке водотока",80–100 м и более; 30–60 м,м,"Клестовский, Потымкинский купола",VKM_REGIONAL,geological_element,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,MEDIUM,CONTEXT_ONLY,VKM-SRC-011,"VKM-SRC-011 p.111 (§3.5, p.220, [171]) | VKM-SRC-011 p.111 (§3.5, p.220, [124])",EV-VN-S011-1808;EV-VN-S011-1805,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-095,hydro_evidence_catalog,KARST_ACTIVE,,"Поглощение на контакте соль/надсолевые в нефтяной скв. 24д (Косиковский вал, 07.04–01.06.1978): затрачено >17 тыс. т материалов; по автору выщелачивание на сводах валов может продолжаться и сейчас",>17 тыс. т материалов,т,"скв. 24д, Косиковский вал",OTHER_VKM_SITE,borehole,,1978-04-07 … 1978-06-01,FACT,FIELD_OBSERVATION,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,MEDIUM,LOW,MEDIUM,CONTEXT_ONLY,VKM-SRC-011,"VKM-SRC-011 p.111 (§3.5, p.220)",EV-VN-S011-1811,,TEXT_LAYER,FUZZY_87,,,Перенос на СКРУ-1: OTHER_VKM_SITE_ANALOGUE; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-096,hydro_evidence_catalog,DISSOLUTION_CHEM,,Растворимость минералов в 1 л воды: сильвин 347 г; галит 360 г (355 г при 0 °С по [271]); карналлит 645 г; бишофит 1670 г,347 / 360 (355 при 0 °С) / 645 / 1670,г/л воды,справочные данные,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,LAB,METHOD_ONLY,MODERATE,HIGH,LOW,HIGH,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.104 (§3.3, p.206-207) | VKM-SRC-011 p.113 (p.224)",EV-VN-S011-1737;EV-VN-S011-1964,,OCR_VISUALLY_CONFIRMED,FUZZY_80,,HYD-CF19,Два значения растворимости галита (360 и 355 г) — разные условия/источники; сохранены оба.
HYD-097,hydro_evidence_catalog,DISSOLUTION_CHEM,,"Агрессивность растворов (табл. 3.5–3.8): 1 м³ рассола, насыщенного только NaCl, при 10 °С замещает ~0,058 м³ сильвина, но ~0,968 м³ карналлита; при 15 °С — 0,122 т сильвина или 1,549 т карналлита; сводно: межкристальная рапа ПдКС 0,025/0,5; поровые/метеорные воды 0,058/1,0 (сильвин/карналлит)","A(сильвин)=0,058; A(карналлит)=0,968 (10 °С); сводные 0,025/0,5 и 0,058/1,0",м³ минерала / м³ раствора,расчёт автора (система NaCl-KCl-MgCl2-H2O),GENERAL_METHOD,unstated,,,DERIVATION,CALCULATED_BY_AUTHOR,LAB,METHOD_ONLY,MODERATE,HIGH,LOW,HIGH,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.123 (Табл. 3.5, 3.7) | VKM-SRC-011 p.124 (Табл. 3.8) | VKM-SRC-011 p.109 (p.217, ref. Табл. 3.7 (§3.8)) | VKM-SRC-011 p.122 (стр. 243; Рис. 3.32)",EV-VN-S011-2052;EV-VN-S011-2056;EV-VN-S011-1785;EV-VN-S011-2048,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Результат: карналлит (пласт В) на порядок уязвимее сильвинита к недонасыщенным водам — совпадает с моделированием БКПРУ-1 (пласт В наиболее растворим). 0,5 для карналлита в табл. 3.8 — принято автором как «не ниже средней» (ENGINEERING_ASSUMPTION внутри источника)."
HYD-098,hydro_evidence_catalog,BRINE_PROPERTIES,,"Удельный вес равновесных растворов системы NaCl-KCl-MgCl2-H2O (табл. 3.6, по [271]): 1,203–1,270 г/см³ при 10–15 °С","1,203–1,270",г/см³,справочные (равновесные) растворы,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,LAB,METHOD_ONLY,MODERATE,HIGH,LOW,HIGH,PARAMETER_PRIOR,VKM-SRC-011,VKM-SRC-011 p.123 (Табл. 3.6),EV-VN-S011-2051,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-099,hydro_evidence_catalog,BRINE_PROPERTIES,,"Кинематическая вязкость рассолов, насыщенных KCl и NaCl: ~1,1–1,8·10⁻⁶ м²/с при MgCl2≈0, до >3,4·10⁻⁶ при MgCl2≈250 г/л; убывает с ростом T (15→25→35 °С); в расчётах гидротранспорта 1,7·10⁻⁶ м²/с (15 °С)","~1,1–1,8·10⁻⁶ … >3,4·10⁻⁶; 1,7·10⁻⁶",м²/с,справочные графики (рис. 8.22 Руководства 1992; практикум 2013),VKM_REGIONAL,unstated,,,FACT,NORMATIVE,LAB,REGIONAL_PRIOR,WEAK,LOW,LOW,MEDIUM,PARAMETER_PRIOR,VKM-SRC-014;VKM-SRC-037,"VKM-SRC-037 p.179 (Рис. 8.22) | VKM-SRC-014 p.155 (Рис. 6.1) | VKM-SRC-037 p.181 (§8.6.3, пример, п.3 (рис. 8.22))",EV-VN-S037-0979;EV-VN-S014-0955;EV-VN-S037-1007,,GRAPH_DIGITIZED_APPROX,NOT_FOUND,,,Приблизительное чтение графиков; первоисточник данных не указан.
HYD-100,hydro_evidence_catalog,BRINE_PROPERTIES,,"Плотность рассола — несущей жидкости гидрозакладки 1,230 т/м³ (принято как константа методики); пульпа max 1,59–1,65 т/м³","1,230; 1,59–1,65",т/м³,гидрозакладка ВКМ (учебный пример),VKM_REGIONAL,unstated,,,FACT,DESIGN_VALUE,DESIGN,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,PARAMETER_PRIOR,VKM-SRC-037,"VKM-SRC-037 p.180 (§8.6.3, к (8.183)-(8.187)) | VKM-SRC-037 p.181 (§8.6.3, (8.187)-(8.190), пример; определение γр на с.359)",EV-VN-S037-0981;EV-VN-S037-1008,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-101,hydro_evidence_catalog,DISSOLUTION_MECH,,"При нарушении сплошности ВЗТ пресные/слабоминерализованные воды, растворяя соль, размывают трещины → рост водопритока → затопление (положительная обратная связь)",механизм,,ВКМКС,VKM_REGIONAL,geological_element,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,HIGH,SCENARIO_ONLY,VKM-SRC-003;VKM-SRC-017;VKM-SRC-025;VKM-SRC-038,VKM-SRC-025 p.16 (§1.3) | VKM-SRC-003 p.31 (§2.1; ссылка [9]) | VKM-SRC-038 p.1 (вводный абзац) | VKM-SRC-017 p.1 (Введение),EV-VN-S025-0125;EV-VN-S003-0101;EV-VN-S038-0005;EV-VN-S017-0005,,OCR_VISUALLY_CONFIRMED,FUZZY_64,,,"Процесс не нормального, а аварийного режима (OOD для прогнозной модели оседаний СКРУ-1)."
HYD-102,hydro_evidence_catalog,DISSOLUTION_SHAFT,,"Растворение соли за крепью стволов: БКПРУ-3 ств. 3 — пустоты за крепью шириной до 5–7 м на 435–470 м (неучтённые водопритоки); СКРУ-2 ств. 5 — линзы растворения глубиной до 8–10 м, объём ~400 м³ (вода в зумпфе 1988–2008); СКРУ-2 ств. 3 — промоина до 1100 мм (2011); коррозия крепи рассолами — по автору, почти во всех стволах ВКМ",5–7 м; 8–10 м / ~400 м³; 1100 мм,м; м³; мм,"БКПРУ-3, СКРУ-2 (стволы)",VKM_REGIONAL,working,,1988–2011,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,MODERATE,HIGH,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-040,"VKM-SRC-040 p.25 (§1.2.2, p.25) | VKM-SRC-040 p.26 (§1.2.2) | VKM-SRC-040 p.31 (рис. 1.8) | VKM-SRC-040 p.23 (§1.2.2, p.23-24)",EV-VN-S040-0069;EV-VN-S040-0077;EV-VN-S040-0076;EV-VN-S040-0087;EV-VN-S040-0066,,TEXT_LAYER,FUZZY_85,,,"Стволы — единственные места, где в корпусе количественно описано растворение соли водой в действующих рудниках. Для стволов СКРУ-1 аналогичных обследований в корпусе нет (кроме истории ств. 2)."
HYD-103,hydro_evidence_catalog,DISSOLUTION_PILLAR,,"Выщелачивание краёв МКЦ между камерами большого сечения (КБС) технологическими рассолами шламов — нормативная ослабленная зона Δb (по умолчанию 5,0 м)","Δb = 5,0 м (по умолчанию)",м,КБС в подстилающей каменной соли ВКМ,VKM_REGIONAL,pillar,,,ENGINEERING_ASSUMPTION,NORMATIVE,DESIGN,REGIONAL_PRIOR,WEAK,MEDIUM,MEDIUM,LOW,PARAMETER_PRIOR,VKM-SRC-019,"VKM-SRC-019 p.2 (p.2 item 2) | VKM-SRC-019 p.2 (формула (1), §1 item 2)",EV-VN-S019-0011;EV-VN-S019-0010,,TEXT_LAYER,FUZZY_75,,,"Наличие КБС на СКРУ-1 (места, размеры, даты, объём шлама) — UNKNOWN (EV-VN-S019-0047)."
HYD-104,hydro_evidence_catalog,MOISTURE_FIELD,,"Влажность массива у выработок: БВР-камеры 0,80–0,85 % на контуре, 0,2–0,3 % глубже 1–2 м; комбайновые целики 0,5 % на контуре, 0,1–0,2 % на 0,4–0,7 м; у околоствольных выработок до 0,7 %, 0,2–0,25 % на 2,5–3 м","0,80–0,85 / 0,2–0,3; 0,5 / 0,1–0,2; ≤0,7 / 0,2–0,25",% (вес.),очистные камеры/целики ВКМКС (рудник не указан),VKM_REGIONAL,working,,,FACT,LITERATURE_CITED,FIELD,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,MEDIUM,INITIAL_CONDITION,VKM-SRC-025,"VKM-SRC-025 p.121 (§4.5 p.121 cites [24], [35]) | VKM-SRC-025 p.121 (§4.5 p.121)",EV-VN-S025-0657;EV-VN-S025-0719;EV-VN-S025-0658,,OCR_VISUALLY_CONFIRMED,EXACT,,,"Результат: приконтурная «влажностная оболочка» 0,4–3 м — механизм разупрочнения контура в НОРМАЛЬНОМ сценарии (конденсат вентиляции, рассолы гидрозакладки). По Зильбершмидту и Тимантееву [24] (1978) и [35]."
HYD-105,hydro_evidence_catalog,MOISTURE_STRENGTH,,"Снижение прочности при увлажнении (лаб., соли ВКМ, по [23]): W 0,3→1,2 % — σсж сильвинита КрII 35→16 МПа, сильвинита АБ 27→16 МПа, междупластовой каменной соли 38→24 МПа","W 0,3→1,2 %: КрII 35→16; АБ 27→16; межпластовая каменная соль 38→24 МПа","%, МПа",лабораторные образцы солей ВКМ (по [23]; рудник отбора не указан),VKM_REGIONAL,specimen,,,FACT,LITERATURE_CITED,LAB,REGIONAL_PRIOR,MODERATE,MEDIUM,MEDIUM,HIGH,PARAMETER_PRIOR,VKM-SRC-025,"VKM-SRC-025 p.121 (§4.5 p.121 moisture effect, [23])",EV-VN-S025-0662;EV-VN-S025-0663;EV-VN-S025-0664,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Вторичный источник: VKM-SRC-025 (§4.5, с.121) цитирует [23] = Зильбершмидт В.Г., Зильбершмидт В.В., Наймарк О.Б. Разрушение соляных пород. М.: Наука, 1992 (вне корпуса) — LITERATURE_CITED, не собственное испытание источника (PRIMARY_SECONDARY-023). LAB ≠ MASSIF; режимы испытаний (скорость, T) не указаны. Прочие части прежней строки: HYD-105-B (Калуш, аналог), HYD-105-C (по [37]), HYD-105-D (без ссылки). Та же разбивка — MR-MECH-1339…1343."
HYD-105-B,hydro_evidence_catalog,MOISTURE_STRENGTH,,"Аналог (Калушское месторождение, вне ВКМ): при повышении влажности сильвинита с 0,5 до 3,2 % среднее σсж снижается с 32 до 20 МПа","W 0,5→3,2 %: σсж 32→20 МПа","%, МПа",Калушское месторождение калийных солей (образцы; первоисточник не назван),OTHER_POTASH_SITE,specimen,,,ANALOGUE,LITERATURE_CITED,LAB,NON_VKM_ANALOGUE,WEAK,MEDIUM,LOW,LOW,CONTEXT_ONLY,VKM-SRC-025,"VKM-SRC-025 p.121 (§4.5 p.121 moisture effect, unreferenced)",EV-VN-S025-0661,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Часть прежней строки HYD-105, выделена по первоисточнику (PRIMARY_SECONDARY-023): другое калийное месторождение → ANALOGUE, в модель СКРУ-1 только через явный Transfer. VKM-SRC-025 (с.121) приводит значение без ссылки на первоисточник; LAB ≠ MASSIF. В механическом каталоге — MR-MECH-1340."
HYD-105-C,hydro_evidence_catalog,MOISTURE_STRENGTH,,"Каменная соль, влажность 0,01→0,92 % (по [37]): пределы прочности при сжатии и растяжении снижаются на 6–7 %, модуль упругости — на 20–21 %; коэффициент Пуассона и показатель пластичности растут на 8–10 %","σсж, σр −6…−7 %; E −20…−21 %; ν, пластичность +8…10 %",%,образцы каменной соли (по [37]; место отбора не указано),VKM_REGIONAL,specimen,,,FACT,LITERATURE_CITED,LAB,REGIONAL_PRIOR,MODERATE,MEDIUM,MEDIUM,HIGH,PARAMETER_PRIOR,VKM-SRC-025,VKM-SRC-025 p.121 (§4.5 pp.121-122 cites [37]),EV-VN-S025-0665,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Часть прежней строки HYD-105, выделена по первоисточнику (PRIMARY_SECONDARY-023). Вторичная ссылка: VKM-SRC-025 (с.121–122) цитирует [37] = Константинова С.А., Габдрахимов И.Х. 1980, Горный журнал № 5, с. 13–16 (вне корпуса). Место отбора образцов в SRC-025 не указано; VKM_REGIONAL — по контексту раздела о солях ВКМ. LAB ≠ MASSIF; эффект увлажнения здесь значительно слабее, чем по [23] (источник сам отмечает расхождение оценок разных авторов)."
HYD-105-D,hydro_evidence_catalog,MOISTURE_STRENGTH,,"Снижение σсж образцов каменной соли с 28 до 18 МПа при весовой влажности 3,0–3,5 % (работа не названа; месторождение не указано)","W 3,0–3,5 %: σсж 28→18 МПа","%, МПа",образцы каменной соли (месторождение и первоисточник не указаны),UNSTATED,specimen,,,FACT,LITERATURE_CITED,LAB,GAP,WEAK,MEDIUM,LOW,MEDIUM,PARAMETER_PRIOR,VKM-SRC-025,"VKM-SRC-025 p.121 (§4.5 p.121 moisture effect, unreferenced (various authors))",EV-VN-S025-0660,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Часть прежней строки HYD-105, выделена по первоисточнику (PRIMARY_SECONDARY-023). VKM-SRC-025 (с.121) приводит значение как результат одного из исследований разных авторов без ссылки; ни работа, ни месторождение не названы → scope UNSTATED, переносимость на СКРУ-1 не установлена. LAB ≠ MASSIF. В механическом каталоге — MR-MECH-1339."
HYD-106,hydro_evidence_catalog,MOISTURE_BRINE_SOAK,,"Выдержка сильвинита КрII в насыщенном рассоле 1–60 сут (после аварии БКПРУ-1): σсж в пределах разброса (24,49→23,76 МПа), коэф. вариации ×2,7; предел длительной прочности 14,51→4,89 МПа (~в 3 раза); E 8,17→5,89 ГПа; влажность до 0,86–0,88 % за 40 сут","σдл 14,51 → 4,89 МПа; E 8,17 → 5,89 ГПа; W до 0,86–0,88 %",МПа; ГПа; %,образцы КрII (рудник отбора не указан),VKM_REGIONAL,specimen,,2006–2008 (исследование после аварии),FACT,LAB_TEST,LAB,REGIONAL_PRIOR,MODERATE,HIGH,LOW,HIGH,SCENARIO_ONLY,VKM-SRC-025,VKM-SRC-025 p.123 (Табл. 4.8 row 'Предел прочности при сжатии') | VKM-SRC-025 p.123 (Табл. 4.8 row 'Предел длительной прочности') | VKM-SRC-025 p.123 (Табл. 4.8 row 'Модуль упругости') | VKM-SRC-025 p.124 (§4.5 p.124) | VKM-SRC-025 p.122 (§4.5 p.122) | VKM-SRC-025 p.124 (§4.5 pp.122-124),EV-VN-S025-0669;EV-VN-S025-0670;EV-VN-S025-0674;EV-VN-S025-0677;EV-VN-S025-0668;EV-VN-S025-0678,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,"Таблица повёрнута, прочитана визуально 250 dpi в sweep. Определение σдл (упругий предел vs ползучесть) неоднозначно (EV-VN-S025-0721)."
HYD-107,hydro_evidence_catalog,MOISTURE_CLAY,,"Влажность глинистых прослоев 6 % (нормальная) и 12 % (повышенная): снижение деформационных свойств в 1,5–2 раза; рост степени нагружения МКЦ до 10 % (W=6 %) и до 20 % (W=12 %) при подрубке коржей (расчёт)","W 6 / 12 %; ×1,5–2; ΔC до 10–20 %",%,МКЦ ВКМКС (расчётная модель),VKM_REGIONAL,pillar,,,DERIVATION,CALCULATED_BY_AUTHOR,CALIBRATED_EFFECTIVE_MODEL,REGIONAL_PRIOR,WEAK,MEDIUM,MEDIUM,MEDIUM,PARAMETER_PRIOR,VKM-SRC-033,VKM-SRC-033 p.3 (p3) | VKM-SRC-033 p.4 (p4; Рис.2) | VKM-SRC-033 p.5 (p5; Рис.4-5) | VKM-SRC-033 p.1 (Введение),EV-VN-S033-0021;EV-VN-S033-0023;EV-VN-S033-0027;EV-VN-S033-0005;EV-VN-S033-0007,,TEXT_LAYER,NOT_FOUND,,,"Источники увлажнения: маточные рассолы, сезонный конденсат, рассолы гидрозакладки. На каком руднике измерялись прослои — UNKNOWN (EV-VN-S033-0035)."
HYD-108,hydro_evidence_catalog,BACKFILL_BRINE,,Гидрозакладка — замкнутый цикл рассола: фильтрация из заложенных камер → участковый рассолосборник (в пониженной камере) → центральный у ствола → пульпоприготовление; избыточный рассол выдаётся на поверхность; на СКРУ-2 избыточные рассолы периодически откачиваются,цикл (без объёмов),,ВКМКС; СКРУ-2 (избыток рассола),VKM_REGIONAL,mine,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,MEDIUM,BOUNDARY_CONDITION,VKM-SRC-014;VKM-SRC-037,"VKM-SRC-037 p.75 (§4.3 (с.148), рис. 4.6) | VKM-SRC-014 p.140 (§5.2) | VKM-SRC-014 p.143 (§5.2) | VKM-SRC-037 p.187 (§8.6.7, с.373) | VKM-SRC-037 p.188 (§8.6.7, с.375) | VKM-SRC-014 p.112 (§3.7)",EV-VN-S037-0481;EV-VN-S014-0906;EV-VN-S014-0912;EV-VN-S037-1066;EV-VN-S037-1080;EV-VN-S014-0820,,OCR_VISUALLY_CONFIRMED,FUZZY_80,,,"Результат: рассол — штатный компонент выработанного пространства рудников с гидрозакладкой (насыщенный маточник фабрики) → не агрессивен к соли в норме, но повышает влажность приконтурного массива. Применение гидрозакладки на СКРУ-1 (какие панели, когда) — поток BACKFILL; здесь UNKNOWN."
HYD-109,hydro_evidence_catalog,BACKFILL_PERMEABILITY,,"Коэффициент фильтрации перемычек из солеотходов: насыпные 2,3–2,7 м/ч, намывные 0,4–0,6 м/ч; под отстоем шлама (0,96–1,2)·10⁻³ м/ч","2,3—2,7; 0,4—0,6; (0,96—1,2)·10⁻³",м/ч,закладочные перемычки ВКМ,VKM_REGIONAL,chamber,,,FACT,FIELD_OBSERVATION,FIELD,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,MEDIUM,PARAMETER_PRIOR,VKM-SRC-037,"VKM-SRC-037 p.188 (§8.6.7, «Возврат рассолов», с.374) | VKM-SRC-037 p.188 (§8.6.7, с.374)",EV-VN-S037-1074;EV-VN-S037-1075;EV-VN-S037-1076,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,,,Единственные числа проницаемости закладочных материалов в корпусе. Метод определения не указан.
HYD-110,hydro_evidence_catalog,BACKFILL_PERMEABILITY,,"Шламовая пульпа: коэффициент рассолоотдачи ~55–65 % за ~40–45 ч; плотность отстоя ~1,4 → ~1,58–1,69 т/м³ за ~45 ч (графически)","55–65 %; 1,4 → 1,58–1,69 т/м³",%; т/м³,ВКМ (графики Руководства 1992),VKM_REGIONAL,chamber,,,FACT,FIELD_OBSERVATION,UNSTATED,REGIONAL_PRIOR,WEAK,LOW,LOW,LOW,PARAMETER_PRIOR,VKM-SRC-037,"VKM-SRC-037 p.188 (рис. 8.28, с.375) | VKM-SRC-037 p.188 (рис. 8.29, с.375)",EV-VN-S037-1079;EV-VN-S037-1078,,GRAPH_DIGITIZED_APPROX,NOT_FOUND,,,scale UNSTATED: масштаб значения (образец / массив / поле) источником не установлен или стороны сравнения разного масштаба; как параметр — только через явный Transfer (правило 26.09.2026).
HYD-111,hydro_evidence_catalog,ARTIFICIAL_PATHWAY,,Искусственные вертикальные связи: скважины Ø390 мм от шламового горизонта до камер КрII; перепуск пульпы по скважинам в междупластье; вопрос о наличии таких связей на СКРУ-1 открыт,Ø390 (до 500) мм,мм,ВКМ (Руководство 1992); СКРУ-1 — UNKNOWN,VKM_REGIONAL,block,,,FACT,DESIGN_VALUE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,MEDIUM,RESEARCH_REQUIRED,VKM-SRC-037,"VKM-SRC-037 p.187 (§8.6.7, с.373) | VKM-SRC-037 p.187 (§8.6.7, с.371-375) | VKM-SRC-037 p.217 (гл. 9: станок для бурения скважин Ø390/500 мм до 100 м; ПГР-1А (гезенки Ø1,86 м)) | VKM-SRC-037 p.75 (§4.3 (с.148))",EV-VN-S037-1069;EV-VN-S037-1177;EV-VN-S037-1254;EV-VN-S037-0480,,OCR_VISUALLY_CONFIRMED,FUZZY_92,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
HYD-112,hydro_evidence_catalog,SUBSALT,,"Подсолевой этаж: слабонапорные застойные минерализованные воды (часто рассолы) Na-Ca / Ca-Na типа 200–290 г/дм³, Br до 2,4 г/дм³; по оценке источника, на отработку месторождения не влияют; по Руководству 1992 — напорные, до 300 г/л","200–290 г/дм³; Br ≤2,4; до 300 г/л",г/дм³,ВКМКС / Соликамская впадина,VKM_REGIONAL,deposit,ГАТ и ниже,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,LOW,BOUNDARY_CONDITION,VKM-SRC-011;VKM-SRC-014;VKM-SRC-037;VKM-SRC-040,VKM-SRC-014 p.22 (§1.4) | VKM-SRC-011 p.39 (текст с.77) | VKM-SRC-040 p.16 (§1.1 Гидрогеология и карст) | VKM-SRC-037 p.9 (§1.1.4),EV-VN-S014-0299;EV-VN-S011-0740;EV-VN-S040-0048;EV-VN-S037-0111,,TEXT_LAYER,EXACT,,HYD-CF20,«Слабонапорные» (SRC-014/040) vs «напорные» (SRC-037) — качественное расхождение формулировок (HYD-CF20). Для нормального сценария СКРУ-1 — нижнее ГУ без гидродинамики.
